"","det_facility","lift_reason","count","count_all","freq"
"374","AMARILLO CITY JAIL","Booked into Detention",4,25,16
"375","AMARILLO CITY JAIL","Case Closed",2,25,8
"376","AMARILLO CITY JAIL","Lifted",5,25,20
"377","AMHERST ADULT DETENTION CENTER","",15,25,60
"378","AMHERST ADULT DETENTION CENTER","Booked into Detention",9,25,36
"379","AMHERST ADULT DETENTION CENTER","Lifted",1,25,4
"380","AMHERST COUNTY JAIL","",14,35,40
"381","AMHERST COUNTY JAIL","Booked into Detention",19,35,54.2857142857143
"382","AMHERST COUNTY JAIL","Lifted",2,35,5.71428571428571
"383","AMHERST TOWN JAIL","",1,3,33.3333333333333
"384","AMHERST TOWN JAIL","Booked into Detention",2,3,66.6666666666667
"385","ANAHEIM CITY JAIL","",1141,1927,59.2112091333679
"386","ANAHEIM CITY JAIL","Booked into Detention",681,1927,35.3399065905553
"387","ANAHEIM CITY JAIL","Case Closed",21,1927,1.08977685521536
"388","ANAHEIM CITY JAIL","Lifted",73,1927,3.78827192527244
"389","ANAHEIM CITY JAIL","Prosecutorial Discretion",5,1927,0.259470679813181
"390","ANAHEIM CITY JAIL","Transferred",6,1927,0.311364815775817
"391","ANAMOSA STATE PENITENTIAR","",25,34,73.5294117647059
"392","ANAMOSA STATE PENITENTIAR","Alien Not Subject to Deportation",1,34,2.94117647058824
"393","ANAMOSA STATE PENITENTIAR","Booked into Detention",5,34,14.7058823529412
"394","ANAMOSA STATE PENITENTIAR","Lifted",3,34,8.82352941176471
"395","ANCHORAGE JAIL","",192,264,72.7272727272727
"396","ANCHORAGE JAIL","Booked into Detention",55,264,20.8333333333333
"397","ANCHORAGE JAIL","Case Closed",2,264,0.757575757575758
"398","ANCHORAGE JAIL","Early Release",1,264,0.378787878787879
"399","ANCHORAGE JAIL","Lifted",11,264,4.16666666666667
"400","ANCHORAGE JAIL","Transferred",1,264,0.378787878787879
"401","ANCHORAGE JAIL","United States Citizen Interviewed",2,264,0.757575757575758
"402","ANCHORAGE SUB-OFFICE HOLD ROOM","",1,1,100
"403","ANDERSON CITY JAIL","",32,57,56.140350877193
"404","ANDERSON CITY JAIL","Booked into Detention",17,57,29.8245614035088
"405","ANDERSON CITY JAIL","Case Closed",1,57,1.75438596491228
"406","ANDERSON CITY JAIL","Early Release",2,57,3.50877192982456
"407","ANDERSON CITY JAIL","Lifted",3,57,5.26315789473684
"408","ANDERSON CITY JAIL","Transferred",2,57,3.50877192982456
"409","ANDERSON COUNTY DET CENTER","",91,171,53.2163742690058
"410","ANDERSON COUNTY DET CENTER","Booked into Detention",66,171,38.5964912280702
"411","ANDERSON COUNTY DET CENTER","Case Closed",1,171,0.584795321637427
"412","ANDERSON COUNTY DET CENTER","Early Release",2,171,1.16959064327485
"413","ANDERSON COUNTY DET CENTER","Lifted",8,171,4.67836257309941
"414","ANDERSON COUNTY DET CENTER","Transferred",3,171,1.75438596491228
"415","ANDERSON COUNTY JAIL","",65,90,72.2222222222222
"416","ANDERSON COUNTY JAIL","Booked into Detention",22,90,24.4444444444444
"417","ANDERSON COUNTY JAIL","Detainer Declined by LEA",1,90,1.11111111111111
"418","ANDERSON COUNTY JAIL","Lifted",2,90,2.22222222222222
"419","ANDREWS SHERRIF'S OFFICE CO JAIL","",64,162,39.5061728395062
"420","ANDREWS SHERRIF'S OFFICE CO JAIL","Booked into Detention",22,162,13.5802469135802
"421","ANDREWS SHERRIF'S OFFICE CO JAIL","Case Closed",52,162,32.0987654320988
"422","ANDREWS SHERRIF'S OFFICE CO JAIL","Lifted",23,162,14.1975308641975
"423","ANDREWS SHERRIF'S OFFICE CO JAIL","Prosecutorial Discretion",1,162,0.617283950617284
"424","ANDROSCOGGIN COUNTY JAIL","",11,17,64.7058823529412
"425","ANDROSCOGGIN COUNTY JAIL","Booked into Detention",5,17,29.4117647058824
"426","ANDROSCOGGIN COUNTY JAIL","Lifted",1,17,5.88235294117647
"427","ANGEL'S FLIGHT","Booked into Detention",1,1,100
"428","ANGELINA COUNTY JAIL","",166,225,73.7777777777778
"429","ANGELINA COUNTY JAIL","Booked into Detention",43,225,19.1111111111111
"430","ANGELINA COUNTY JAIL","Case Closed",4,225,1.77777777777778
"431","ANGELINA COUNTY JAIL","Lifted",9,225,4
"432","ANGELINA COUNTY JAIL","Transferred",3,225,1.33333333333333
"433","ANGLETON POLICE DEPT.","",11,15,73.3333333333333
"434","ANGLETON POLICE DEPT.","Booked into Detention",2,15,13.3333333333333
"435","ANGLETON POLICE DEPT.","Case Closed",2,15,13.3333333333333
"436","ANNAPOLIS POLICE DEPT.","",3,6,50
"437","ANNAPOLIS POLICE DEPT.","Booked into Detention",1,6,16.6666666666667
"438","ANNAPOLIS POLICE DEPT.","Detainer Declined by LEA",1,6,16.6666666666667
"439","ANNAPOLIS POLICE DEPT.","Lifted",1,6,16.6666666666667
"440","ANNE ARUNDEL COUNTY PD, SD","",11,18,61.1111111111111
"441","ANNE ARUNDEL COUNTY PD, SD","Booked into Detention",7,18,38.8888888888889
"442","ANNE ARUNDEL CTY DET CNTR","",1401,1858,75.4036598493003
"443","ANNE ARUNDEL CTY DET CNTR","Alien Not Subject to Deportation",2,1858,0.107642626480086
"444","ANNE ARUNDEL CTY DET CNTR","Booked into Detention",360,1858,19.3756727664155
"445","ANNE ARUNDEL CTY DET CNTR","Case Closed",28,1858,1.50699677072121
"446","ANNE ARUNDEL CTY DET CNTR","Detainer Declined by LEA",3,1858,0.161463939720129
"447","ANNE ARUNDEL CTY DET CNTR","Lifted",59,1858,3.17545748116254
"448","ANNE ARUNDEL CTY DET CNTR","Lifted - Lack of Space",1,1858,0.0538213132400431
"449","ANNE ARUNDEL CTY DET CNTR","Transferred",4,1858,0.215285252960172
"450","ANNE KLEIN PHSYCHIATRIC INSTITUTE","",1,1,100
"451","ANOKA CO. JUVENILE CENTER","Booked into Detention",1,1,100
"452","ANOKA COUNTY JAIL","",680,1090,62.3853211009174
"453","ANOKA COUNTY JAIL","Alien Not Subject to Deportation",1,1090,0.0917431192660551
"454","ANOKA COUNTY JAIL","Booked into Detention",363,1090,33.302752293578
"455","ANOKA COUNTY JAIL","Case Closed",19,1090,1.74311926605505
"456","ANOKA COUNTY JAIL","Detainer Declined by LEA",12,1090,1.10091743119266
"457","ANOKA COUNTY JAIL","Lifted",13,1090,1.19266055045872
"458","ANOKA COUNTY JAIL","Prosecutorial Discretion",2,1090,0.18348623853211
"459","ANOKA COUNTY WORKHOUSE","Booked into Detention",2,2,100
"460","ANSON COUNTY JAIL","",1,10,10
"461","ANSON COUNTY JAIL","Booked into Detention",7,10,70
"462","ANSON COUNTY JAIL","Transferred",2,10,20
"463","ANTELOPE COUNTY JAIL","",6,9,66.6666666666667
"464","ANTELOPE COUNTY JAIL","Booked into Detention",1,9,11.1111111111111
"465","ANTELOPE COUNTY JAIL","Lifted",2,9,22.2222222222222
"466","ANTRIM COUNTY SHERIFF/JAIL","",5,8,62.5
"467","ANTRIM COUNTY SHERIFF/JAIL","Booked into Detention",3,8,37.5
"468","ANVIL MOUNTAIN CC, NOME,","",1,1,100
"469","APACHE CO. JAIL","",55,132,41.6666666666667
"470","APACHE CO. JAIL","Alien Not Subject to Deportation",1,132,0.757575757575758
"471","APACHE CO. JAIL","Booked into Detention",48,132,36.3636363636364
"472","APACHE CO. JAIL","Case Closed",11,132,8.33333333333333
"473","APACHE CO. JAIL","Lifted",17,132,12.8787878787879
"474","APPALACHEE CORRECTIONAL","",4,5,80
"475","APPALACHEE CORRECTIONAL","Booked into Detention",1,5,20
"476","APPLETON POLICE DEPT.","Booked into Detention",1,1,100
"477","APPLING COUNTY JAIL","",62,161,38.5093167701863
"478","APPLING COUNTY JAIL","Booked into Detention",93,161,57.7639751552795
"479","APPLING COUNTY JAIL","Early Release",1,161,0.62111801242236
"480","APPLING COUNTY JAIL","Lifted",2,161,1.24223602484472
"481","APPLING COUNTY JAIL","Prosecutorial Discretion",3,161,1.86335403726708
"482","APPOMATTOX COUNTY JAIL","",1,3,33.3333333333333
"483","APPOMATTOX COUNTY JAIL","Booked into Detention",2,3,66.6666666666667
"484","ARAB POLICE DEPT.","",4,4,100
"485","ARANSAS COUNTY SHERIFF","",45,56,80.3571428571429
"486","ARANSAS COUNTY SHERIFF","Booked into Detention",3,56,5.35714285714286
"487","ARANSAS COUNTY SHERIFF","Lifted",4,56,7.14285714285714
"488","ARANSAS COUNTY SHERIFF","Prosecutorial Discretion",4,56,7.14285714285714
"489","ARANSAS PASS POLICE DEPT.","",1,1,100
"490","ARAPAHOE COUNTY JAIL","",3595,4349,82.6626810761095
"491","ARAPAHOE COUNTY JAIL","Alien Not Subject to Deportation",1,4349,0.0229937916762474
"492","ARAPAHOE COUNTY JAIL","Booked into Detention",429,4349,9.86433662911014
"493","ARAPAHOE COUNTY JAIL","Case Closed",161,4349,3.70200045987583
"494","ARAPAHOE COUNTY JAIL","Detainer Declined by LEA",68,4349,1.56357783398482
"495","ARAPAHOE COUNTY JAIL","Died",2,4349,0.0459875833524948
"496","ARAPAHOE COUNTY JAIL","Early Release",4,4349,0.0919751667049896
"497","ARAPAHOE COUNTY JAIL","Lifted",49,4349,1.12669579213612
"498","ARAPAHOE COUNTY JAIL","Lifted - Lack of Funds",1,4349,0.0229937916762474
"499","ARAPAHOE COUNTY JAIL","Transferred",38,4349,0.873764083697402
"500","ARAPAHOE COUNTY JAIL","United States Citizen Interviewed",1,4349,0.0229937916762474
"501","ARCADIA POLICE DEPT.","",42,55,76.3636363636364
"502","ARCADIA POLICE DEPT.","Booked into Detention",11,55,20
"503","ARCADIA POLICE DEPT.","Detainer Declined by LEA",1,55,1.81818181818182
"504","ARCADIA POLICE DEPT.","Lifted",1,55,1.81818181818182
"505","ARCHER COUNTY JAIL","",7,10,70
"506","ARCHER COUNTY JAIL","Booked into Detention",3,10,30
"507","ARCHULETA COUNTY AJIL","",26,38,68.421052631579
"508","ARCHULETA COUNTY AJIL","Booked into Detention",8,38,21.0526315789474
"509","ARCHULETA COUNTY AJIL","Case Closed",1,38,2.63157894736842
"510","ARCHULETA COUNTY AJIL","Detainer Declined by LEA",2,38,5.26315789473684
"511","ARCHULETA COUNTY AJIL","Lifted",1,38,2.63157894736842
"512","ARIZONA SERVICE PRISON COMPLEX","",2,17,11.7647058823529
"513","ARIZONA SERVICE PRISON COMPLEX","Booked into Detention",10,17,58.8235294117647
"514","ARIZONA SERVICE PRISON COMPLEX","Case Closed",3,17,17.6470588235294
"515","ARIZONA SERVICE PRISON COMPLEX","Lifted",2,17,11.7647058823529
"516","ARK. D.O.C.- GRIMES UNIT","",62,89,69.6629213483146
"517","ARK. D.O.C.- GRIMES UNIT","Booked into Detention",26,89,29.2134831460674
"518","ARK. D.O.C.- GRIMES UNIT","Lifted",1,89,1.12359550561798
"519","ARK. D.O.C.- WRIGHTSVILLE","",12,17,70.5882352941177
"520","ARK. D.O.C.- WRIGHTSVILLE","Booked into Detention",5,17,29.4117647058824
"521","ARK. D.O.C.-BENTON UNIT","",7,9,77.7777777777778
"522","ARK. D.O.C.-BENTON UNIT","Booked into Detention",2,9,22.2222222222222
"523","ARK. D.O.C.-CUMMINS UNIT","",61,101,60.3960396039604
"524","ARK. D.O.C.-CUMMINS UNIT","Booked into Detention",38,101,37.6237623762376
"525","ARK. D.O.C.-CUMMINS UNIT","Detainer Declined by LEA",1,101,0.99009900990099
"526","ARK. D.O.C.-CUMMINS UNIT","Lifted",1,101,0.99009900990099
"527","ARK. D.O.C.-DELTA REG.UNIT","",8,16,50
"528","ARK. D.O.C.-DELTA REG.UNIT","Booked into Detention",7,16,43.75
"529","ARK. D.O.C.-DELTA REG.UNIT","Case Closed",1,16,6.25
"530","ARK. D.O.C.-DIAGNOSTIC   .","",32,44,72.7272727272727
"531","ARK. D.O.C.-DIAGNOSTIC   .","Booked into Detention",10,44,22.7272727272727
"532","ARK. D.O.C.-DIAGNOSTIC   .","Transferred",1,44,2.27272727272727
"533","ARK. D.O.C.-DIAGNOSTIC   .","United States Citizen Interviewed",1,44,2.27272727272727
"534","ARK. D.O.C.-MAX.SEC.UNIT","",1,1,100
"535","ARK. D.O.C.-MCPHERSON UNIT","",5,9,55.5555555555556
"536","ARK. D.O.C.-MCPHERSON UNIT","Booked into Detention",4,9,44.4444444444444
"537","ARK. D.O.C.-NORTH CENTRAL","",10,15,66.6666666666667
"538","ARK. D.O.C.-NORTH CENTRAL","Booked into Detention",3,15,20
"539","ARK. D.O.C.-NORTH CENTRAL","Detainer Declined by LEA",1,15,6.66666666666667
"540","ARK. D.O.C.-NORTH CENTRAL","Lifted",1,15,6.66666666666667
"541","ARK. D.O.C.-PINEBLUFF UNIT","",12,15,80
"542","ARK. D.O.C.-PINEBLUFF UNIT","Booked into Detention",2,15,13.3333333333333
"543","ARK. D.O.C.-PINEBLUFF UNIT","Transferred",1,15,6.66666666666667
"544","ARK. D.O.C.-TEXARKANA UNIT","",4,6,66.6666666666667
"545","ARK. D.O.C.-TEXARKANA UNIT","Booked into Detention",2,6,33.3333333333333
"546","ARK. D.O.C.-TUCKER UNIT","",21,27,77.7777777777778
"547","ARK. D.O.C.-TUCKER UNIT","Booked into Detention",6,27,22.2222222222222
"548","ARK. D.O.C.-VARNER UNIT","",22,38,57.8947368421053
"549","ARK. D.O.C.-VARNER UNIT","Alien Not Subject to Deportation",1,38,2.63157894736842
"550","ARK. D.O.C.-VARNER UNIT","Booked into Detention",13,38,34.2105263157895
"551","ARK. D.O.C.-VARNER UNIT","Lifted",2,38,5.26315789473684
"552","ARKANSAS COUNTY JAIL","",58,75,77.3333333333333
"553","ARKANSAS COUNTY JAIL","Booked into Detention",17,75,22.6666666666667
"554","ARLINGTON CO JAIL","",736,1679,43.8356164383562
"555","ARLINGTON CO JAIL","Alien Not Subject to Deportation",5,1679,0.297796307325789
"556","ARLINGTON CO JAIL","Booked into Detention",812,1679,48.3621203097082
"557","ARLINGTON CO JAIL","Case Closed",2,1679,0.119118522930316
"558","ARLINGTON CO JAIL","Detainer Declined by LEA",2,1679,0.119118522930316
"559","ARLINGTON CO JAIL","Died",1,1679,0.0595592614651578
"560","ARLINGTON CO JAIL","Early Release",3,1679,0.178677784395473
"561","ARLINGTON CO JAIL","Lifted",109,1679,6.4919594997022
"562","ARLINGTON CO JAIL","Lifted - Lack of Funds",1,1679,0.0595592614651578
"563","ARLINGTON CO JAIL","Prosecutorial Discretion",4,1679,0.238237045860631
"564","ARLINGTON CO JAIL","Transferred",3,1679,0.178677784395473
"565","ARLINGTON CO JAIL","United States Citizen Interviewed",1,1679,0.0595592614651578
"566","ARLINGTON HEIGHTS POLICE DEPT","",1,1,100
"567","ARLINGTON POLICE DEPT.","",685,1457,47.0144131777625
"568","ARLINGTON POLICE DEPT.","Booked into Detention",628,1457,43.1022649279341
"569","ARLINGTON POLICE DEPT.","Case Closed",5,1457,0.343170899107756
"570","ARLINGTON POLICE DEPT.","Lifted",138,1457,9.47151681537406
"571","ARLINGTON POLICE DEPT.","Transferred",1,1457,0.0686341798215511
"572","ARMSTRONG COUNTY JAIL","",4,7,57.1428571428571
"573","ARMSTRONG COUNTY JAIL","Booked into Detention",3,7,42.8571428571429
"574","AROOSTOOK COUNTY JAIL","Booked into Detention",1,1,100
"575","ARTESIA CITY JAIL","",13,22,59.0909090909091
"576","ARTESIA CITY JAIL","Booked into Detention",1,22,4.54545454545455
"577","ARTESIA CITY JAIL","Case Closed",2,22,9.09090909090909
"578","ARTESIA CITY JAIL","Lifted",4,22,18.1818181818182
"579","ARTESIA CITY JAIL","Transferred",2,22,9.09090909090909
"580","ARTESIA LAW ENFORCEMENT CENTER","",1,2,50
"581","ARTESIA LAW ENFORCEMENT CENTER","Lifted",1,2,50
"582","ARTHUR KILL CORR FAC S.I.","",9,61,14.7540983606557
"583","ARTHUR KILL CORR FAC S.I.","Booked into Detention",36,61,59.016393442623
"584","ARTHUR KILL CORR FAC S.I.","Case Closed",1,61,1.63934426229508
"585","ARTHUR KILL CORR FAC S.I.","Lifted",14,61,22.9508196721311
"586","ARTHUR KILL CORR FAC S.I.","Transferred",1,61,1.63934426229508
"587","ASCENSION PARISH PRISON","",138,232,59.4827586206897
"588","ASCENSION PARISH PRISON","Booked into Detention",85,232,36.6379310344828
"589","ASCENSION PARISH PRISON","Case Closed",1,232,0.431034482758621
"590","ASCENSION PARISH PRISON","Lifted",8,232,3.44827586206897
"591","ASHE COUNTY JAIL","",34,64,53.125
"592","ASHE COUNTY JAIL","Booked into Detention",25,64,39.0625
"593","ASHE COUNTY JAIL","Case Closed",1,64,1.5625
"594","ASHE COUNTY JAIL","Detainer Declined by LEA",1,64,1.5625
"595","ASHE COUNTY JAIL","Prosecutorial Discretion",1,64,1.5625
"596","ASHE COUNTY JAIL","Transferred",2,64,3.125
"597","ASHLAND COUNTY JAIL","",14,22,63.6363636363636
"598","ASHLAND COUNTY JAIL","Booked into Detention",6,22,27.2727272727273
"599","ASHLAND COUNTY JAIL","Lifted",2,22,9.09090909090909
"600","ASHLAND COUNTY SHERIFF","Booked into Detention",2,3,66.6666666666667
"601","ASHLAND COUNTY SHERIFF","Detainer Declined by LEA",1,3,33.3333333333333
"602","ASHLAND FED.CORR.INST.","",56,119,47.0588235294118
"603","ASHLAND FED.CORR.INST.","Booked into Detention",48,119,40.3361344537815
"604","ASHLAND FED.CORR.INST.","Died",1,119,0.840336134453782
"605","ASHLAND FED.CORR.INST.","Lifted",11,119,9.2436974789916
"606","ASHLAND FED.CORR.INST.","Prosecutorial Discretion",1,119,0.840336134453782
"607","ASHLAND FED.CORR.INST.","United States Citizen Interviewed",2,119,1.68067226890756
"608","ASHLEY COUNTY JAIL","",31,46,67.3913043478261
"609","ASHLEY COUNTY JAIL","Booked into Detention",12,46,26.0869565217391
"610","ASHLEY COUNTY JAIL","Lifted",3,46,6.52173913043478
"611","ASHTABULA COUNTY JAIL","",4,6,66.6666666666667
"612","ASHTABULA COUNTY JAIL","Booked into Detention",2,6,33.3333333333333
"613","ASOTIN COUNTY JAIL","",4,11,36.3636363636364
"614","ASOTIN COUNTY JAIL","Booked into Detention",5,11,45.4545454545455
"615","ASOTIN COUNTY JAIL","Lifted",1,11,9.09090909090909
"616","ASOTIN COUNTY JAIL","Prosecutorial Discretion",1,11,9.09090909090909
"617","ASP COMP. EYEMAN","",11,17,64.7058823529412
"618","ASP COMP. EYEMAN","Booked into Detention",6,17,35.2941176470588
"619","ASPC ALHAMBRA","",4670,16536,28.2414126753749
"620","ASPC ALHAMBRA","Alien Not Subject to Deportation",52,16536,0.314465408805031
"621","ASPC ALHAMBRA","Booked into Detention",7174,16536,43.3841315916788
"622","ASPC ALHAMBRA","Case Closed",2250,16536,13.6066763425254
"623","ASPC ALHAMBRA","Detainer Declined by LEA",1,16536,0.00604741170778907
"624","ASPC ALHAMBRA","Died",6,16536,0.0362844702467344
"625","ASPC ALHAMBRA","Early Release",14,16536,0.0846637639090469
"626","ASPC ALHAMBRA","Lifted",2274,16536,13.7518142235123
"627","ASPC ALHAMBRA","Lifted - Lack of Funds",7,16536,0.0423318819545235
"628","ASPC ALHAMBRA","Lifted - Lack of Space",1,16536,0.00604741170778907
"629","ASPC ALHAMBRA","Prosecutorial Discretion",2,16536,0.0120948234155781
"630","ASPC ALHAMBRA","Transferred",61,16536,0.368892114175133
"631","ASPC ALHAMBRA","United States Citizen Interviewed",24,16536,0.145137880986938
"632","ASPC ASPEN","Booked into Detention",1,2,50
"633","ASPC ASPEN","Case Closed",1,2,50
"634","ASPC GLOBE","",1,2,50
"635","ASPC GLOBE","Lifted",1,2,50
"636","ASPC LEWIS","",13,63,20.6349206349206
"637","ASPC LEWIS","Booked into Detention",30,63,47.6190476190476
"638","ASPC LEWIS","Case Closed",11,63,17.4603174603175
"639","ASPC LEWIS","Lifted",8,63,12.6984126984127
"640","ASPC LEWIS","Transferred",1,63,1.58730158730159
"641","ATASCOSA COUNTY JAIL","",189,264,71.5909090909091
"642","ATASCOSA COUNTY JAIL","Alien Not Subject to Deportation",3,264,1.13636363636364
"643","ATASCOSA COUNTY JAIL","Booked into Detention",48,264,18.1818181818182
"644","ATASCOSA COUNTY JAIL","Case Closed",7,264,2.65151515151515
"645","ATASCOSA COUNTY JAIL","Early Release",1,264,0.378787878787879
"646","ATASCOSA COUNTY JAIL","Lifted",16,264,6.06060606060606
"647","ATASCOSA COUNTY JUVENILE","",3,4,75
"648","ATASCOSA COUNTY JUVENILE","Booked into Detention",1,4,25
"649","ATCHISON COUNTY SHERIFF'S OFFICE","",3,4,75
"650","ATCHISON COUNTY SHERIFF'S OFFICE","Booked into Detention",1,4,25
"651","ATHENS COUNTY JAIL","",3,4,75
"652","ATHENS COUNTY JAIL","Booked into Detention",1,4,25
"653","ATHENS-CLARKE CO. JAIL","",183,258,70.9302325581395
"654","ATHENS-CLARKE CO. JAIL","Booked into Detention",69,258,26.7441860465116
"655","ATHENS-CLARKE CO. JAIL","Early Release",1,258,0.387596899224806
"656","ATHENS-CLARKE CO. JAIL","Lifted",4,258,1.55038759689922
"657","ATHENS-CLARKE CO. JAIL","Prosecutorial Discretion",1,258,0.387596899224806
"658","ATKINSON COUNTY JAIL","",56,162,34.5679012345679
"659","ATKINSON COUNTY JAIL","Booked into Detention",91,162,56.1728395061728
"660","ATKINSON COUNTY JAIL","Case Closed",1,162,0.617283950617284
"661","ATKINSON COUNTY JAIL","Lifted",9,162,5.55555555555556
"662","ATKINSON COUNTY JAIL","Prosecutorial Discretion",4,162,2.46913580246914
"663","ATKINSON COUNTY JAIL","Transferred",1,162,0.617283950617284
"664","ATLANTA DIST. HOLD RM","",58,108,53.7037037037037
"665","ATLANTA DIST. HOLD RM","Booked into Detention",42,108,38.8888888888889
"666","ATLANTA DIST. HOLD RM","Case Closed",5,108,4.62962962962963
"667","ATLANTA DIST. HOLD RM","Lifted",1,108,0.925925925925926
"668","ATLANTA DIST. HOLD RM","Prosecutorial Discretion",1,108,0.925925925925926
"669","ATLANTA DIST. HOLD RM","Transferred",1,108,0.925925925925926
"670","ATLANTA PRETRIAL DETN CTR","",265,486,54.5267489711934
"671","ATLANTA PRETRIAL DETN CTR","Booked into Detention",208,486,42.798353909465
"672","ATLANTA PRETRIAL DETN CTR","Case Closed",1,486,0.205761316872428
"673","ATLANTA PRETRIAL DETN CTR","Early Release",1,486,0.205761316872428
"674","ATLANTA PRETRIAL DETN CTR","Lifted",11,486,2.26337448559671
"675","ATLANTA U.S. PEN.","",349,970,35.979381443299
"676","ATLANTA U.S. PEN.","Alien Not Subject to Deportation",1,970,0.103092783505155
"677","ATLANTA U.S. PEN.","Booked into Detention",577,970,59.4845360824742
"678","ATLANTA U.S. PEN.","Case Closed",11,970,1.1340206185567
